ts,REFERENCE_PRICE,STRATEGY1,STRATEGY2,STRATEGY3
34:59.8,103.20453,103.336754,103.346471,103.332751
35:02.8,103.21438,103.384843,103.337556,103.3298
35:09.7,103.211848,103.310518,103.348608,103.293898
35:14.7,103.242541,103.322855,103.383454,103.304518
35:19.9,103.186075,103.340758,103.328636,103.352293
35:24.5,103.092759,103.374987,103.385916,103.331082
35:29.9,103.18968,103.303186,103.32959,103.324781
35:34.5,103.278732,103.329956,103.319183,103.355357
35:39.6,103.22453,103.352198,103.326217,103.353715
35:43.8,103.210634,103.346211,103.331916,103.266726
35:49.8,103.228073,103.355314,103.306651,103.34885
35:55.0,103.203034,103.367163,103.421445,103.348568
35:59.9,103.202334,103.346529,103.344984,103.330265
36:04.8,103.175512,103.345776,103.354576,103.327965
36:08.5,103.194578,103.363359,103.307123,103.350938
36:14.4,103.207004,103.347502,103.32729,103.313352
36:20.0,103.243184,103.364026,103.337916,103.332165
36:24.4,103.220789,103.327713,103.347118,103.33036
36:29.1,103.255749,103.369795,103.345135,103.328698
36:34.1,103.20986,103.388284,103.300165,103.350789
36:39.9,103.197078,103.339377,103.353126,103.349929
36:44.9,103.175814,103.317527,103.370305,103.349867
36:49.6,103.228749,103.294617,103.367365,103.355684
36:54.1,103.207102,103.368785,103.375697,103.343981
36:59.4,103.235485,103.293229,103.324457,103.295151
37:04.6,103.197466,103.301144,103.336562,103.341624
37:09.5,103.239434,103.369305,103.33903,103.281607
37:13.2,103.221581,103.317401,103.397438,103.339076
37:19.2,103.230253,103.347432,103.280656,103.342265
37:24.1,103.207672,103.29371,103.350343,103.321264
37:29.2,103.204458,103.377333,103.332972,103.389474
37:34.7,103.165175,103.347981,103.34654,103.336516
37:39.9,103.2036,103.345325,103.365294,103.35116
37:44.2,103.220059,103.338218,103.365998,103.362148
37:49.9,103.177177,103.361841,103.33686,103.383212
37:54.9,103.20707,103.265108,103.324527,103.381419
37:59.7,103.21329,103.342996,103.334167,103.363805
38:04.8,103.227027,103.369772,103.339936,103.341821
38:09.5,103.212528,103.333285,103.366923,103.389812
38:14.9,103.245317,103.300065,103.402224,103.387443
38:19.6,103.160637,103.29093,103.347099,103.34756
38:23.8,103.227222,103.369121,103.331756,103.375062
38:30.0,103.210427,103.361646,103.325364,103.350029
38:34.9,103.20257,103.389499,103.434144,103.340559
38:39.8,103.246412,103.343139,103.360131,103.345088
38:44.4,103.282634,103.328211,103.365711,103.345748
38:49.9,103.24525,103.363535,103.380162,103.353426
38:54.9,103.220198,103.3451,103.346424,103.352162
38:59.9,103.208235,103.375969,103.365017,103.436873
39:04.8,103.222154,103.355319,103.34413,103.333505
39:10.0,103.216752,103.349208,103.385475,103.40189
39:15.0,103.176607,103.351142,103.35103,103.37233
39:19.8,103.159765,103.367188,103.420884,103.368817
39:25.0,103.285949,103.344859,103.367785,103.413864
39:29.9,103.213803,103.367144,103.391585,103.413789
39:34.8,103.221472,103.362342,103.362473,103.373807
39:40.0,103.255637,103.356942,103.365282,103.378193
39:44.9,103.231601,103.379757,103.35091,103.37328
39:49.7,103.303081,103.346134,103.331647,103.389791
39:54.6,103.239233,103.374037,103.345015,103.436269
39:59.8,103.237865,103.30287,103.35338,103.392754
40:04.9,103.192527,103.357362,103.385502,103.383473
40:10.0,103.219695,103.33577,103.327481,103.328771
40:14.8,103.220845,103.341621,103.428593,103.328057
40:19.5,103.222945,103.375179,103.376062,103.323981
40:22.8,103.221788,103.371419,103.34633,103.330322
40:29.9,103.221402,103.357068,103.350094,103.364752
40:34.5,103.161317,103.372715,103.336692,103.36253
40:40.0,103.139587,103.368106,103.402838,103.313122
40:44.9,103.195626,103.367664,103.353822,103.357207
40:49.7,103.227115,103.331937,103.33923,103.349952
40:54.6,103.24455,103.35403,103.35722,103.360581
40:59.2,103.160787,103.359918,103.339791,103.339522
41:04.9,103.224487,103.382642,103.385853,103.361771
41:08.7,103.194659,103.3513,103.354887,103.345798
41:15.0,103.190723,103.345166,103.385723,103.37556
41:19.1,103.212756,103.370734,103.334594,103.336093
41:24.7,103.199259,103.379663,103.339422,103.404158
41:29.3,103.261304,103.3389,103.348785,103.348118
41:34.4,103.163336,103.354368,103.342837,103.339815
41:39.7,103.162573,103.360146,103.282032,103.333918
41:44.2,103.211287,103.383426,103.365655,103.363067
41:49.8,103.263401,103.354921,103.395235,103.349003
41:54.0,103.21254,103.377482,103.355403,103.381929
41:59.6,103.230837,103.34497,103.323021,103.379532
42:04.7,103.205595,103.369082,103.410676,103.311233
42:09.8,103.134939,103.38014,103.395778,103.375878
42:14.5,103.221122,103.358733,103.383453,103.43844
42:19.1,103.2247,103.304319,103.356494,103.369459
42:23.2,103.217678,103.318759,103.342727,103.350556
42:29.4,103.226954,103.334025,103.384819,103.351764
42:35.0,103.20103,103.337441,103.349472,103.326829
42:40.0,103.221974,103.388716,103.354247,103.370081
42:44.9,103.272209,103.374682,103.349507,103.390576
42:49.3,103.238178,103.24897,103.38372,103.36094
42:53.5,103.226991,103.29122,103.378723,103.354884
42:59.9,103.21204,103.344157,103.371804,103.355211
43:04.3,103.205616,103.34679,103.292076,103.368878
43:09.7,103.232154,103.349179,103.349681,103.355752
43:14.3,103.23508,103.351011,103.344017,103.290192
43:20.0,103.20138,103.329213,103.357442,103.372296
43:24.7,103.232251,103.352863,103.374202,103.401262
43:28.0,103.208759,103.34902,103.355356,103.376174
43:34.7,103.221617,103.373152,103.34984,103.3871
43:39.2,103.222757,103.36588,103.34879,103.34384
43:44.6,103.216773,103.364254,103.337407,103.387345
43:49.7,103.185736,103.372094,103.368011,103.430106
43:54.9,103.227419,103.39186,103.312046,103.387433
43:59.5,103.197687,103.339162,103.342237,103.34102
44:05.0,103.206133,103.357123,103.331284,103.365086
44:09.8,103.154368,103.327626,103.341394,103.354062
44:14.0,103.211692,103.349794,103.339464,103.313881
44:19.7,103.218927,103.3209,103.380978,103.282125
44:25.0,103.205133,103.318533,103.335964,103.316554
44:29.9,103.197845,103.327867,103.457395,103.257369
44:34.9,103.185672,103.322666,103.32839,103.355535
44:39.0,103.218537,103.365402,103.327025,103.370247
44:44.3,103.181782,103.343444,103.317949,103.395543
44:49.3,103.244369,103.295927,103.316105,103.346774
44:54.2,103.149148,103.345334,103.331872,103.366795
44:58.8,103.210262,103.299602,103.344577,103.350753
45:04.2,103.216219,103.332366,103.34488,103.381068
45:09.8,103.217884,103.346957,103.358626,103.34258
45:14.4,103.19256,103.36099,103.362805,
45:19.5,103.213329,103.354696,103.370797,103.359868
45:24.6,103.206915,103.361861,103.336259,103.360307
45:29.1,103.221488,103.343806,103.348963,103.348695
45:35.0,103.257562,103.313848,103.342974,103.33951
45:39.6,103.199204,103.387612,103.376971,103.326498
45:41.4,103.22521,103.355181,103.331233,103.360975
45:47.9,103.203955,103.355113,103.345102,103.416009
45:54.9,103.206761,103.382797,103.349691,103.300262
45:59.1,103.184201,103.333261,103.3385,103.441467
46:04.8,103.239443,103.275434,103.349397,103.380564
46:09.2,103.123593,103.353952,103.330737,103.404851
46:15.0,103.237675,103.337781,103.306914,103.35824
46:18.7,103.187525,103.29799,103.345517,103.300148
46:24.8,103.188321,103.343037,103.316233,
46:29.9,103.17066,103.364206,103.34492,103.35513
46:34.4,103.211698,103.35352,103.337858,103.345841
46:39.0,103.200923,103.392669,103.313915,103.369581
46:43.1,103.205819,103.342733,103.330953,103.339488
46:49.7,103.192155,103.347132,103.30554,103.291456
46:54.3,103.186573,103.34471,103.333184,103.291811
46:58.3,103.205284,103.332691,103.39936,103.324407
47:04.9,103.195638,103.365525,103.352249,103.353166
47:09.7,103.272421,103.333482,103.336473,103.366455
47:14.6,103.202689,103.330161,103.301107,103.326927
47:19.5,103.230761,103.317493,103.422283,103.425058
47:25.0,103.222224,103.3166,103.337726,103.362449
47:29.6,103.201837,103.393654,103.354224,103.320535
47:34.6,103.168137,103.379213,103.36089,103.334294
47:39.4,103.201103,103.323624,103.333946,103.337213
47:45.0,103.242577,103.317825,103.256797,103.342886
47:49.6,103.24142,103.325239,103.28359,103.352159
47:55.0,103.20961,103.326373,103.332653,103.313666
47:59.7,103.181485,103.364928,103.347998,103.34725
48:04.8,103.240423,103.342131,103.290866,103.348881
48:09.7,103.178705,103.345038,103.355656,103.343859
48:14.8,103.214049,103.347011,103.323365,103.339072
48:19.9,103.202358,103.364591,103.326668,103.327478
48:24.7,103.20687,103.340458,103.328003,103.331276
48:29.1,103.21579,103.402273,103.324533,103.327851
48:33.6,103.217314,103.353452,103.343997,103.323496
48:40.0,103.195793,103.334215,103.327472,103.370553
48:44.9,103.181511,103.359292,103.357257,103.34043
48:49.7,103.230725,103.362293,103.390623,103.346649
48:54.8,103.205856,103.320893,103.326272,103.330521
48:59.9,103.203684,103.34424,103.400207,103.333397
49:04.6,103.214998,103.360699,103.36193,103.354183
49:08.3,103.221184,103.380021,103.354241,103.355853
49:14.8,103.225681,103.350914,103.340027,103.345135
49:19.9,103.197888,103.338807,103.352212,103.346391
49:24.2,103.208325,103.308412,103.339721,103.350952
49:29.7,103.202322,103.304912,103.330121,103.330367
49:34.2,103.255817,103.340949,103.343935,103.345041
49:39.3,103.22336,103.336567,103.339207,103.351603
49:44.3,103.223571,103.29381,103.350598,103.337663
49:49.3,103.192674,103.39484,103.358312,103.351461
49:54.2,103.180009,103.350062,103.323279,103.345813
49:59.4,103.206087,103.394374,103.294802,103.329089
50:04.6,103.21181,103.358918,103.33282,103.336573
50:09.5,103.144568,103.34105,103.338356,103.33688
50:14.8,103.162765,103.357595,103.357438,103.334526
50:19.5,103.244279,103.378882,103.347464,103.31447
50:24.9,103.204414,103.351567,103.336942,103.358603
50:28.7,103.198325,103.348581,103.352071,103.350251
50:33.9,103.20283,103.301156,103.324973,103.334045
50:39.9,103.213645,103.336344,103.396858,103.301211
50:44.0,103.194208,103.354571,103.360015,103.289068
50:49.8,103.184745,103.346966,103.364805,103.389262
50:54.7,103.19457,103.357232,103.385567,103.341148
50:59.5,103.209635,103.37304,103.34327,103.337563
51:04.7,103.294118,103.353469,103.424971,103.349293
51:09.7,103.192312,103.334184,103.351314,103.352886
51:14.5,103.206764,103.311699,103.349997,103.35958
51:19.3,103.21177,103.413121,103.350875,103.328832
51:24.5,103.218405,103.346078,103.393923,103.365033
51:29.3,103.221513,103.321187,103.327463,103.335025
51:34.4,103.221321,103.351904,103.346538,103.357874
51:39.6,103.18545,103.350103,103.346399,103.321167
51:43.3,103.206461,103.35595,103.310767,103.347049
51:49.3,103.180882,103.34412,103.345802,103.35808
51:54.8,103.223029,103.332312,103.346344,103.33361
51:58.2,103.257552,103.286989,103.331982,103.386693
52:04.2,103.080534,103.332028,103.340915,103.35919
52:09.2,103.187943,103.335191,103.369369,103.345169
52:14.9,103.212723,103.332056,103.34669,103.310186
52:19.5,103.212926,103.345757,103.313338,103.362794
52:24.8,103.204163,103.333142,103.317577,103.347535
52:29.9,103.230236,103.369529,103.316939,103.348393
52:33.2,103.181759,103.26946,103.328942,103.398622
52:39.6,103.218198,103.326355,103.32391,103.348991
52:44.8,103.199684,103.254742,103.305412,103.336148
52:50.0,103.19046,103.386223,103.290885,103.332726
52:54.3,103.192911,103.334288,103.323142,103.312919
52:58.9,103.229524,103.331997,103.330971,103.350593
53:05.0,103.176629,103.339139,103.338506,103.326261
53:09.3,103.204821,103.382018,103.331413,103.336988
53:14.5,103.177793,103.383588,103.326731,103.313902
53:19.2,103.175712,103.331491,103.364572,103.352973
,,,,
53:28.9,103.217866,103.370586,103.332714,103.35642
53:34.7,103.221961,103.343099,103.31727,103.330079
53:38.9,103.206067,103.385241,103.345514,103.329379
53:44.9,103.217745,103.285071,103.369894,103.274128
53:49.3,103.194055,103.290282,103.344021,103.36527
53:53.4,103.19683,103.332099,103.354724,103.307435
53:59.4,103.17055,103.331879,103.382181,103.367825
54:04.8,103.204358,103.384869,103.359827,103.361236
54:09.8,103.21455,103.334807,103.305318,103.347587
54:14.8,103.211244,103.311341,103.318206,103.341042
54:19.9,103.192636,103.336538,103.344888,103.327756
54:24.9,103.184265,103.354126,103.377122,103.34602
54:29.9,103.240014,103.339536,103.351298,103.330018
54:34.9,103.243069,103.310081,103.28015,103.379805
54:39.5,103.232941,103.347188,103.351721,103.329275
54:43.1,103.166804,103.321788,103.343486,103.34115
54:49.9,103.209136,103.343332,103.324099,103.310418
54:53.4,103.212789,103.34388,103.3605,103.463163
54:59.6,103.220067,103.354785,103.321794,103.364382
55:04.9,103.213762,103.323342,103.358505,103.344158
55:09.8,103.195087,103.304475,103.307415,103.379273
55:15.0,103.198105,103.342032,103.35717,103.342069
55:20.0,103.200971,103.352607,103.359491,103.349835
55:24.2,103.154938,103.337004,103.316985,103.360755
55:29.4,103.20586,103.380891,103.353405,103.348034
55:34.5,103.218492,103.366723,103.342042,103.388147
55:39.4,103.188743,103.353792,103.33868,103.349681
55:44.8,103.226803,103.344926,103.368072,103.357347
55:49.5,103.186232,103.359205,103.358702,103.41385
55:54.0,103.190505,103.333988,103.346399,103.369061
55:59.1,103.190966,103.349248,103.335469,103.341041
56:04.9,103.196427,103.351565,103.388418,103.332504
56:08.5,103.213061,103.354627,103.337127,103.374907
56:14.9,103.142708,103.319258,103.339361,103.420337
56:19.8,103.237124,103.375237,103.338504,103.408652
56:24.8,103.20653,103.328752,103.30133,103.349115
56:29.9,103.24268,103.320471,103.345425,103.370572
56:34.9,103.220669,103.348827,103.358942,103.3641
56:39.9,103.223976,103.337172,103.351802,103.376564
56:44.9,103.206754,103.3569,103.33474,103.355195
56:49.9,103.227209,103.363471,103.384441,103.371857
56:54.2,103.249539,103.347278,103.376547,103.328675
56:58.9,103.25359,103.364493,103.367744,103.318328
57:04.7,103.211602,103.354709,103.373433,103.327434
57:09.5,103.233292,103.36129,103.365827,103.372109
57:12.5,103.258189,103.389579,103.273082,103.38125
57:19.9,103.189519,103.355203,103.352172,103.354841
57:24.2,103.222152,103.374918,103.365129,103.347423
57:29.7,103.213825,103.344193,103.336565,103.334011
57:33.6,103.207139,103.379543,103.369775,103.331031
57:39.5,103.227186,103.39192,103.352803,103.318868
57:44.9,103.153156,103.307739,103.356228,103.335258
57:49.8,103.207463,103.321281,103.356665,103.31069
57:54.6,103.180807,103.413746,103.303971,103.342231
58:00.0,103.203828,103.362835,103.35899,103.371347
58:04.8,103.206764,103.354834,103.385318,103.364399
58:09.9,103.219868,103.323853,103.335889,103.358038
58:14.2,103.221957,103.357405,103.349652,103.373193
58:19.8,103.228144,103.353802,103.397757,103.363001
58:24.6,103.214462,103.370536,103.358019,103.318961
58:29.4,103.211075,103.381096,103.324653,103.363942
58:34.7,103.216699,103.338554,103.38765,103.379219
58:39.7,103.256683,103.336595,103.36605,103.402589
58:44.7,103.213568,103.407993,103.32962,103.340185
58:49.6,103.274334,103.350575,103.349613,103.309451
58:54.7,103.219707,103.362408,103.373206,103.3492
58:59.9,103.216349,103.400794,103.366572,103.363687
59:02.9,103.225771,103.347898,103.341354,103.34423
59:09.0,103.22911,,103.352426,103.389343
59:14.8,103.156044,103.400106,103.389178,103.371604
59:19.3,103.286195,103.335814,103.354255,103.363048
59:24.9,103.220654,103.349626,103.348024,103.354854
59:29.5,103.216846,103.364169,103.36645,103.409107
59:34.8,103.211547,103.346435,103.370934,103.377655
59:38.4,103.170518,103.353751,103.377314,103.396248
59:44.7,103.22317,103.397776,103.361941,103.364017
59:50.0,103.232382,103.399862,103.355098,103.363159
59:54.9,103.217302,103.348437,103.356307,103.366458
59:59.8,103.248903,103.381301,103.399667,103.426853
00:05.0,103.21712,103.345259,103.347897,103.332556
00:10.0,103.219924,103.36658,103.357591,103.389115
00:14.1,103.292149,103.389516,103.351842,103.309705
00:19.8,103.220778,103.354692,103.358611,103.36958
00:24.9,103.203189,103.34099,103.383414,103.397431
00:29.7,103.229025,103.348793,103.366614,103.367752
00:34.7,103.224594,103.336403,103.362778,103.368969
00:40.0,103.295309,103.379899,103.345834,103.40363
00:44.9,103.224034,103.330659,103.418163,103.375114
00:49.5,103.175863,103.377453,103.35352,103.397323
00:54.9,103.216078,103.360852,103.393695,103.333312
00:59.9,103.230669,103.367098,103.372039,103.341564
01:04.6,103.275015,103.391125,103.427842,103.351774
01:08.9,103.204567,103.357103,103.374967,103.390566
01:14.9,103.189501,103.37355,103.363025,103.371636
01:19.5,103.206943,103.358467,103.369474,103.394151
01:24.6,103.154731,103.395841,103.363951,103.371697
01:29.9,103.237996,103.33963,103.376471,103.37416
01:34.6,103.213916,103.328594,103.386293,103.380361
01:39.5,103.235898,103.339973,103.378127,103.384439
01:44.9,103.251768,103.427065,103.365835,103.374381
01:48.9,103.221452,103.370404,103.381204,103.378478
01:54.5,103.233536,103.405117,103.341151,103.359585
02:00.0,103.223493,103.386816,103.372309,103.36807
02:04.6,103.203746,103.375877,103.370039,103.405474
02:09.4,103.196196,103.372994,103.376159,103.43852
02:14.7,103.25514,103.394574,103.363828,103.347577
02:19.2,103.242738,103.398027,103.380324,103.420112
02:24.9,103.311805,103.373583,103.372526,103.356566
02:28.8,103.230961,103.368709,103.38726,103.362793
02:34.9,103.233515,103.402165,103.374991,103.321239
02:40.0,103.22537,103.363906,103.333808,103.355351
02:44.8,103.226769,103.44216,103.395517,103.374647
02:49.9,103.219026,103.255093,103.341802,103.33136
02:53.6,103.335914,103.391842,103.346277,103.35132
02:59.8,103.231496,103.361581,103.383905,103.365209
03:04.2,103.228067,103.357502,103.37072,103.423737
03:09.2,103.236849,103.406706,103.355549,103.413644
